spp,approx,error
1071,0.12698412698412698,0.0013204208405352413
1072,0.16417910447761197,0.038515398334020234
1073,0.08201304753028893,0.043650658613302806
1074,0.10800744878957166,0.017656257354020072
1075,0.13023255813953483,0.004568851995943091
1076,0.137546468401487,0.011882762257895252
1077,0.11884865366759512,0.006815052475996619
1078,0.13729128014842298,0.011627574004831248
1079,0.13716404077849853,0.011500334634906795
1080,0.13333333333333341,0.007669627189741679
1081,0.12950971322849214,0.0038460070849004047
1082,0.09611829944547137,0.029545406698120363
1083,0.11819021237303795,0.007473493770553785
1084,0.11070110701107017,0.01496259913252157
1085,0.143778801843318,0.018115095699726275
1086,0.136279926335175,0.010616220191583259
1087,0.09567617295308192,0.029987533190509813
1088,0.09191176470588236,0.033751941437709376
1089,0.13590449954086323,0.010240793397271492
1090,0.10275229357798166,0.02291141256561008
1091,0.1686526122823099,0.04298890613871817
1092,0.09157509157509158,0.03408861456850015
1093,0.17932296431838993,0.05365925817479819
1094,0.09506398537477151,0.030599720768820227
1095,0.09497716894977165,0.030686537193820085
1096,0.1350364963503649,0.009372790206773174
1097,0.10938924339106659,0.016274462752525143
1098,0.12750455373406186,0.0018408475904701238
1099,0.10919017288444047,0.01647353325915127
1100,0.12727272727272723,0.0016090211291354961
1101,0.13442325158946408,0.008759545445872347
1102,0.10526315789473688,0.020400548248854858
1103,0.10516772438803264,0.020495981755559098
1104,0.10507246376811598,0.020591242375475757
1105,0.1230769230769231,0.002586783066668638
1106,0.10488245931283906,0.020781246830752678
1107,0.13730803974706415,0.011644333603472418
1108,0.09747292418772562,0.02819078195586612
1109,0.11902614968440033,0.00663755645919141
1110,0.1297297297297298,0.004066023586138057
1111,0.14041404140414046,0.014750335260548725
1112,0.12589928057553965,0.00023557443194791028
1113,0.1114106019766398,0.014253104166951941
1114,0.11849192100538591,0.007171785138205822
1115,0.11838565022421531,0.007278055919376428
1116,0.11827956989247321,0.007384136251118528
1117,0.13249776186213078,0.006834055718539039
1118,0.08586762075134168,0.03979608539225006
1119,0.1501340482573727,0.024470342113780963
1120,0.06785714285714287,0.05780656328644887
1121,0.11775200713648531,0.00791169900710642
1122,0.12834224598930488,0.002678539845713146
1123,0.09973285841495988,0.025930847728631856
1124,0.13523131672597868,0.009567610582386948
1125,0.16355555555555573,0.037891849411963996
1126,0.11722912966252216,0.008434576481069572
1127,0.12777284826974275,0.0021091421261510146
1128,0.10283687943262415,0.022826826710967585
1129,0.12400354295837014,0.0016601631852215942
1130,0.1168141592920354,0.00884954685155634
1131,0.15207780725022102,0.026414101106629284
1132,0.1307420494699646,0.005078343326372858
1133,0.12003530450132392,0.0056284016422678135
1134,0.13051146384479717,0.004847757701205435
1135,0.12687224669603514,0.0012085405524434045
1136,0.09154929577464786,0.03411441036894387
1137,0.13368513632365864,0.008021430180066902
1138,0.11950790861159935,0.006155797531992385
1139,0.0983318700614574,0.02733183608213434
1140,0.11929824561403501,0.006365460529556721
1141,0.11568799298860657,0.00997571315498516
1142,0.11208406304728546,0.01357964309630627
1143,0.12948381452318455,0.003820108379592818
1144,0.13286713286713298,0.00720342672354124
1145,0.1257641921397379,0.00010048599614617681
1146,0.15008726003490389,0.02442355389131215
1147,0.1290322580645161,0.003368551920924362
1148,0.10801393728222995,0.017649768861361784
1149,0.13925152306353344,0.013587816919941709
1150,0.13565217391304352,0.009988467769451781
1151,0.14248479582971313,0.016821089686121393
1152,0.12847222222222224,0.002808516078630502
1153,0.12142237640936682,0.004241329734224919
1154,0.12478336221837084,0.0008803439252208917
1155,0.10043290043290037,0.025230805710691362
1156,0.13494809688581308,0.009284390742221343
1157,0.1382886776145203,0.012624971470928559
1158,0.11053540587219336,0.015128300271398373
1159,0.12769628990509055,0.002032583761498813
1160,0.11379310344827595,0.011870602695315785
1161,0.11714039621016373,0.008523309933428008
1162,0.13769363166953538,0.012029925525943647
1163,0.14445399828030964,0.0187902921367179
1164,0.09965635738831619,0.02600734875527555
1165,0.14763948497854068,0.021975778834948945
1166,0.10291595197255578,0.022747754171035958
1167,0.13367609254498716,0.008012386401395427
1168,0.09931506849315068,0.026348637650441056
1169,0.10265183917878523,0.023011866964806504
1170,0.12991452991452995,0.004250823770938217
1171,0.10930828351836033,0.016355422625231403
1172,0.15017064846416373,0.02450694232057199
1173,0.12958226768968448,0.003918561546092741
1174,0.14650766609880758,0.020843959955215846
1175,0.07829787234042555,0.04736583380316618
1176,0.11564625850340139,0.010017447640190344
1177,0.10535259133389968,0.020311114809692055
1178,0.12903225806451618,0.0033685519209244452
1179,0.09160305343511455,0.03406065270847719
1180,0.13220338983050853,0.006539683686916792
1181,0.12193056731583411,0.0037331388277576233
1182,0.1387478849407784,0.013084178797186652
1183,0.14539306846999153,0.019729362326399796
1184,0.135135135135135,0.009471428991543268
1185,0.09789029535864976,0.02777341078494197
1186,0.09780775716694766,0.027855948976644077
1187,0.11120471777590567,0.014458988367686068
1188,0.13468013468013468,0.009016428536542942
1189,0.13456686291000833,0.008903156766416592
1190,0.13445378151260506,0.008790075369013328
1191,0.12762384550797656,0.0019601393643848275
1192,0.12751677852348986,0.0018530723798981241
1193,0.09052808046940491,0.03513562567418682
1194,0.14070351758793978,0.015039811444348045
1195,0.10041841004184096,0.025245296101750775
1196,0.15719063545150494,0.031526929307913204
1197,0.13700918964076858,0.011345483497176845
1198,0.13021702838063437,0.004553322237042634
1199,0.15346121768140117,0.027797511537809433
1200,0.17333333333333314,0.04766962718974141
1201,0.11990008326394676,0.005763622879644978
1202,0.10981697171381025,0.01584673442978149
1203,0.13300083125519543,0.007337125111603698
1204,0.14617940199335536,0.02051569584976362
1205,0.12282157676348553,0.002842129380106209
1206,0.12271973466003314,0.0029439714835585995
1207,0.15907207953603966,0.033408373392447926
1208,0.1291390728476822,0.00347536670409046
1209,0.10918114143920603,0.016482564704385708
1210,0.1355371900826446,0.009873483939052852
1211,0.14533443435177537,0.019670728208183635
1212,0.14521452145214525,0.019550815308553515
1213,0.13849958779884583,0.012835881655254094
1214,0.1416803953871499,0.016016689243558174
1215,0.1481481481481482,0.02248444200455646
1216,0.14144736842105257,0.015783662277460836
1217,0.12818405916187353,0.0025203530182817957
1218,0.19047619047619035,0.06481248433259862
1219,0.11484823625922891,0.010815469884362827
1220,0.15737704918032777,0.031713343036736036
1221,0.13104013104013104,0.005376424896539306
1222,0.14402618657937813,0.018362480435786394
1223,0.09811937857726898,0.02754432756632276
1224,0.11111111111111116,0.014552595032480575
1225,0.13061224489795914,0.004948538754367404
1226,0.15334420880913557,0.027680502665543838
1227,0.14669926650366744,0.0210355603600757
1228,0.12377850162866454,0.0018852045149271995
1229,0.11391375101708703,0.011749955126504702
1230,0.08780487804878045,0.03785882809481128
1231,0.1364744110479286,0.01081070490433686
1232,0.13311688311688313,0.007453176973291398
1233,0.10381184103811845,0.02185186510547328
1234,0.1296596434359805,0.003995937292388757
1235,0.123076923076923,0.0025867830666687353
1236,0.11650485436893213,0.00915885177465961
1237,0.11641067097817288,0.009253035165418852
1238,0.10339256865912769,0.02227113748446405
1239,0.12267958030669905,0.0029841258368926843
1240,0.13548387096774187,0.00982016482415013
1241,0.11925866236905719,0.006405043774534547
1242,0.13526570048309175,0.009601994339500014
1243,0.1222847948511666,0.003378911292425138
1244,0.1607717041800642,0.035107998036472465
1245,0.11244979919678726,0.01321390694680448
1246,0.12520064205457468,0.00046306408901705676
1247,0.1507618283881315,0.025098122244539778
1248,0.1474358974358974,0.021772191292305676
1249,0.15372297838270615,0.02805927223911442
1250,0.13759999999999994,0.011936293856408209
1251,0.13429256594724218,0.00862885980365044
1252,0.1182108626198083,0.007452843523783434
1253,0.15003990422984836,0.02437619808625663
1254,0.12121212121212109,0.004451584931470645
1255,0.15617529880478098,0.030511592661189246
1256,0.13694267515923567,0.01127896901564393
1257,0.1591089896579157,0.033445283514323965
1258,0.1589825119236886,0.033318805780096855
1259,0.11755361397934862,0.008110092164243118
1260,0.14285714285714288,0.01719343671355114
1261,0.16177636796193492,0.03611266181834319
1262,0.1521394611727415,0.026475755029149756
1263,0.09817893903404598,0.027484767109545755
1264,0.09493670886075956,0.03072699728283218
1265,0.1264822134387351,0.0008185072951433781
1266,0.15481832543443907,0.02915461929084734
1267,0.11049723756906069,0.01516646857453105
1268,0.09463722397476336,0.031026482168828376
1269,0.12608353033884956,0.000419824195257823
1270,0.14803149606299212,0.022367789919400388
1271,0.12273800157356403,0.002925704570027707
1272,0.11320754716981131,0.012456158973780426
1273,0.10997643362136691,0.01568727252222482
1274,0.12244897959183687,0.003214726551754865
1275,0.11294117647058831,0.012722529673003427
1276,0.13479623824451414,0.009132532100922408
1277,0.11902897415818317,0.006634731985408565
1278,0.0876369327073553,0.038026773436236436
1279,0.1376075058639563,0.01194379972036455
1280,0.13437500000000002,0.008711293856408286
1281,0.11553473848555824,0.010128967658033491
1282,0.1466458658346333,0.020982159691041558
1283,0.1278254091971942,0.0021617030536024706
1284,0.1806853582554517,0.05502165211185997
1285,0.12762645914396895,0.00196275300037721
1286,0.1399688958009332,0.014305189657341455
1287,0.12121212121212112,0.004451584931470617
1288,0.11801242236024853,0.007651283783343205
1289,0.1551590380139643,0.029495331870372565
1290,0.09922480620155039,0.02643889994204135
1291,0.12393493415956632,0.0017287719840254206
1292,0.14551083591331265,0.019847129769720917
1293,0.11136890951276107,0.014294796630830664
1294,0.1452859350850077,0.019622228941415965
1295,0.08957528957528961,0.036088416568302126
1296,0.14197530864197538,0.01631160249838365
1297,0.15728604471858137,0.03162233857498964
1298,0.11093990755007711,0.014723798593514623
1299,0.12317167051578144,0.0024920356278102934
1300,0.12923076923076918,0.003567063087177441
1301,0.11990776325903157,0.005755942884560161
1302,0.14439324116743482,0.018729535023843086
1303,0.1197237145049886,0.005939991638603134
1304,0.12883435582822084,0.003170649684629101
1305,0.1134099616858237,0.012253744457768043
1306,0.13476263399693722,0.009098927853345484
1307,0.11017597551644993,0.015487730627141802
1308,0.13149847094801229,0.00583476480442055
1309,0.13750954927425524,0.011845843130663503
1310,0.11603053435114503,0.009633171792446701
1311,0.17086193745232636,0.04519823130873463
1312,0.11280487804878055,0.01285882809481119
1313,0.07616146230007617,0.049502243843515564
1314,0.1126331811263318,0.01303052501725993
1315,0.09733840304182506,0.028325303101766675
1316,0.09422492401215805,0.03143878213143368
1317,0.09111617312072898,0.03454753302286276
1318,0.11836115326251888,0.007302552881072857
1319,0.09704321455648214,0.028620491587109595
1320,0.10000000000000005,0.02566370614359169
1321,0.14231642694928096,0.01665272080568922
1322,0.11497730711043878,0.010686399033152952
1323,0.12093726379440671,0.0047264423491850255
1324,0.1238670694864049,0.001796636657186837
1325,0.11169811320754708,0.013965592936044657
1326,0.1266968325791856,0.0010331264355938619
1327,0.09042954031650342,0.03523416582708831
1328,0.11746987951807224,0.008193826625519499
1329,0.12942061700526705,0.0037569108616753166
1330,0.11729323308270685,0.008370473060884884
1331,0.11419984973703977,0.011463856406551967
1332,0.13513513513513514,0.009471428991543407
1333,0.11402850712678175,0.011635199016809983
1334,0.09595202398800595,0.029711682155585784
1335,0.0898876404494382,0.035776065694153536
1336,0.09880239520958081,0.026861310934010924
1337,0.11667913238593874,0.008984573757652992
1338,0.1285500747384156,0.002886368594823857
1339,0.15832710978342054,0.03266340363982881
1340,0.15223880597014935,0.02657509982655762
1341,0.1103653989560029,0.01529830718758883
1342,0.12220566318926969,0.0034580429543220464
1343,0.14892032762472085,0.023256621481129114
1344,0.11309523809523818,0.012568468048353557
1345,0.13977695167286244,0.014113245529270707
1346,0.16344725111441305,0.037783544970821314
1347,0.14253897550111358,0.016875269357521844
1348,0.13946587537091992,0.013802169227328187
1349,0.12157153446997786,0.004092171673613879
1350,0.13629629629629628,0.01063259015270454
1351,0.10658771280532933,0.019075993338262404
1352,0.11242603550295861,0.013237670640633123
1353,0.11825572801182567,0.007407978131766066
1354,0.1181683899556868,0.00749531618790493
1355,0.10922509225092256,0.01643861389266918
1356,0.11209439528023599,0.013569310863355749
1357,0.1355932203389831,0.00992951419539137
1358,0.16200294550810013,0.03633923936450839
1359,0.11479028697571735,0.01087341916787439
1360,0.12647058823529422,0.0008068820917024877
1361,0.1293166789125643,0.0036529727689725566
1362,0.11453744493392064,0.011126261209671098
1363,0.1379310344827587,0.012267328339166966
1364,0.1495601173020527,0.023896411158460973
1365,0.12600732600732611,0.00034361986373437903
1366,0.11420204978038068,0.011461656363211059
1367,0.13752743233357712,0.01186372618998538
1368,0.1286549707602339,0.0029912646166421752
1369,0.11102994886778665,0.014633757275805084
1370,0.12262773722627743,0.003035968917314308
1371,0.09628008752735234,0.029383618616239393
1372,0.11953352769679304,0.006130178446798695
1373,0.12818645302257836,0.002522746878986626
1374,0.14556040756914113,0.01989670142554939
1375,0.1279999999999999,0.002336293856408156
1376,0.13953488372093034,0.013871177577338606
1377,0.11909949164851119,0.006564214495080545
1378,0.11901306240928883,0.006650643734302908
1379,0.12472806381435819,0.0009356423292335436
1380,0.13623188405797107,0.010568177914379334
1381,0.10137581462708187,0.02428789151650987
1382,0.13314037626628086,0.0074766701226891275
1383,0.15618221258134504,0.030518506437753307
1384,0.11849710982658955,0.007166596317002186
1385,0.13285198555956682,0.00718827941597508
1386,0.13852813852813842,0.012864432384546681
1387,0.12112472963229992,0.0045389765112918146
1388,0.18443804034582115,0.05877433420222941
1389,0.11807055435565143,0.007593151787940303
1390,0.15251798561151075,0.026854279467919018
1391,0.1380301941049605,0.012366487961368772
1392,0.1350574712643677,0.009393765120775971
1393,0.18090452261306533,0.0552408164694736
1394,0.13199426111908177,0.006330554975490038
1395,0.14623655913978492,0.020572852996193186
1396,0.09455587392550138,0.031107832218090353
1397,0.09735146743020763,0.028312238713384105
1398,0.10300429184549348,0.022659414298098257
1399,0.10293066476054333,0.022733041383048408
1400,0.16857142857142882,0.04290772242783708
1401,0.11991434689507503,0.005749359248516703
1402,0.11697574893009992,0.008687957213491818
1403,0.12544547398431932,0.00021823215927241346
1404,0.13960113960113954,0.013937433457547804
1405,0.1480427046263346,0.022378998482742857
1406,0.09957325746799427,0.02609044867559747
1407,0.12793176972281464,0.0022680635792229065
1408,0.12784090909090903,0.002177202947317297
1409,0.1504613200851667,0.024797613941574953
1410,0.12765957446808515,0.001995868324493416
1411,0.11055988660524453,0.015103819538347205
1412,0.13881019830028318,0.013146492156691447
1413,0.1273885350318472,0.001724828888255453
1414,0.09052333804809053,0.03514036809550121
1415,0.1356890459363957,0.010025339792803956
1416,0.10169491525423734,0.0239687908893544
1417,0.1213832039520113,0.0042805021915804375
1418,0.11565585331452745,0.010007852829064287
1419,0.12121212121212113,0.0044515849314706035
1420,0.14084507042253516,0.015181364278943427
1421,0.14356087262491213,0.017897166481320392
1422,0.0984528832630099,0.02721082288058184
1423,0.10119465917076602,0.024469046972825717
1424,0.15730337078651707,0.031639664642925336
1425,0.0814035087719298,0.04426019737166194
1426,0.11220196353436185,0.013461742609229888
1427,0.09810791871058168,0.027555787433010057
1428,0.14845938375350137,0.022795677609909637
1429,0.13435969209237222,0.008695985948780488
1430,0.1454545454545456,0.01979083931095385
1431,0.13976240391334738,0.014098697769755641
1432,0.18994413407821215,0.06428042793462041
1433,0.1004884856943475,0.025175220449244237
1434,0.15341701534170146,0.027753309198109727
1435,0.11707317073170721,0.008590535411884523
1436,0.10027855153203342,0.02538515461155831
1437,0.14752957550452325,0.021865869360931517
1438,0.15577190542420033,0.030108199280608594
1439,0.12230715774843633,0.0033565483951554093
1440,0.12222222222222227,0.003441483921369462
1441,0.13601665510062463,0.010352948957032898
1442,0.10818307905686543,0.017480627086726305
1443,0.10810810810810817,0.017555598035483566
1444,0.13019390581717455,0.004530199673582813
1445,0.13564013840830447,0.009976432264712731
1446,0.12448132780082993,0.0011823783427618029
1447,0.14927436074637174,0.02361065460278
1448,0.1436464088397788,0.01798270269618707
1449,0.1407867494824016,0.015123043338809872
1450,0.14068965517241377,0.015025949028822039
1451,0.13232253618194342,0.006658830038351687
1452,0.14325068870523416,0.017586982561642428
1453,0.13214039917412262,0.006476693030530889
1454,0.14305364511691893,0.01738993897332719
1455,0.156701030927835,0.03103732478424326
1456,0.1318681318681319,0.0062044257245401635
1457,0.12628689087165407,0.0006231847280623315
1458,0.11796982167352528,0.007693884470066456
1459,0.12337217272104174,0.0022915334225499934
1460,0.14246575342465753,0.016802047281065796
1461,0.1752224503764543,0.04955874423286255
1462,0.13406292749658003,0.00839922135298829
1463,0.10389610389610394,0.02176760224748779
1464,0.12295081967213124,0.0027128864714604933
1465,0.13651877133105808,0.010855065187466345
1466,0.12278308321964534,0.002880622923946391
1467,0.08997955010224949,0.035684156041342244
1468,0.09809264305177108,0.027571063091820655
1469,0.12253233492171535,0.003131371221876386
1470,0.1360544217687074,0.010390715625115676
1471,0.12236573759347374,0.003297968550117991
1472,0.14402173913043478,0.018358032986843048
1473,0.15207060420909696,0.026406898065505224
1474,0.11397557666214388,0.01168812948144786
1475,0.10576271186440675,0.019900994279184986
1476,0.15718157181571804,0.031517865672126305
1477,0.12457684495599176,0.0010868611875999717
1478,0.11096075778078487,0.014702948362806861
1479,0.10818120351588911,0.017482502627702623
1480,0.12972972972972974,0.004066023586138001
1481,0.1269412559081702,0.0012775497645784728
1482,0.14844804318488522,0.022784337041293484
1483,0.1510451786918409,0.025381472548249157
1484,0.11859838274932623,0.0070653233942655075
1485,0.14545454545454542,0.019790839310953684
1486,0.09959623149394356,0.026067474649648176
1487,0.13180901143241439,0.00614530528882265
1488,0.1102150537634408,0.015448652380150932
1489,0.1316319677635998,0.005968261620008075
1490,0.09395973154362408,0.031703974599967655
1491,0.09657947686116698,0.029084229282424753
1492,0.0857908847184987,0.03987282142509303
1493,0.14735432016075012,0.021690614017158383
1494,0.12583668005354762,0.00017297390995588136
1495,0.11237458193979936,0.013289124203792371
1496,0.13368983957219244,0.008026133428600701
1497,0.0988643954575818,0.026799310686009936
1498,0.12817089452603478,0.002507188382443043
1499,0.12808539026017335,0.0024216841165816128
1500,0.11466666666666661,0.010997039476925125
1501,0.11992005329780153,0.005743652845790204
1502,0.12516644474034627,0.0004972614032454636
1503,0.12242182302062544,0.003241883122966291
1504,0.1090425531914894,0.01662115295210234
1505,0.10099667774086375,0.024667028402727983
1506,0.11952191235059755,0.006141793792994191
1507,0.10086264100862645,0.024801065134965286
1508,0.13262599469496034,0.006962288551368601
1509,0.12723658051689873,0.0015728743733069983
1510,0.13774834437086098,0.01208463822726924
1511,0.15089344804765065,0.02522974190405891
1512,0.15343915343915343,0.027775447295561695
1513,0.14276272306675472,0.017099016923162985
1514,0.13210039630118883,0.006436690157597097
1515,0.1135313531353134,0.012132353008278335
1516,0.12137203166226905,0.004291674481322685
1517,0.13974950560316404,0.014085799459572307
1518,0.13702239789196297,0.01135869174837123
1519,0.10796576695194213,0.01769793919164961
1520,0.1447368421052631,0.019073135961671372
1521,0.14727153188691638,0.02160782574332465
1522,0.11826544021024955,0.007398265933342182
1523,0.13657255416940242,0.010908848025810686
1524,0.141732283464567,0.016068577320975275
1525,0.09704918032786894,0.028614525815722797
1526,0.11271297509829631,0.012950731045295427
1527,0.15193189259986892,0.02626818645627718
1528,0.11780104712041893,0.007862659023172805
1529,0.1491170699803793,0.02345336383678756
1530,0.1594771241830065,0.03381341803941476
1531,0.11234487263226656,0.013318833511325179
1532,0.12532637075718014,0.00033733538641159133
1533,0.13307240704500978,0.007408700901418042
1534,0.1095176010430247,0.016146105100567035
1535,0.1537459283387623,0.028082222195170564
1536,0.11979166666666674,0.005872039476924995
1537,0.11711125569290814,0.00855245045068359
1538,0.10923276983094922,0.016430936312642516
1539,0.11955815464587394,0.006105551497717798
1540,0.14545454545454548,0.01979083931095374
1541,0.11161583387410765,0.01404787226948409
1542,0.1504539559014267,0.024790249757834976
1543,0.10369410239792602,0.021969603745665714
1544,0.14248704663212433,0.016823340488532595
1545,0.11650485436893195,0.00915885177465979
1546,0.1423027166882279,0.01663901054463615
1547,0.15255332902391724,0.02688962288032551
1548,0.11369509043927642,0.011968615704315316
1549,0.10587475790832797,0.019788948235263767
1550,0.10322580645161285,0.022437899691978888
1551,0.11089619600257891,0.014767510141012824
1552,0.11340206185567017,0.012261644287921564
1553,0.15711526078557628,0.03145155464198454
1554,0.14157014157014164,0.015906435426549903
1555,0.10289389067524121,0.022769815468350524
1556,0.14910025706940866,0.023436550925816924
1557,0.14129736673089266,0.015633660587300924
1558,0.10783055198973047,0.01783315415386126
1559,0.08980115458627327,0.03586255155731846
1560,0.12307692307692317,0.0025867830666685687
1561,0.12299807815502874,0.002665627988562999
1562,0.12548015364916779,0.00018355249442394972
1563,0.12539987204094696,0.00026383410264477214
1564,0.13299232736572894,0.007328621222137205
1565,0.13290734824281156,0.007243642099219821
1566,0.11749680715197951,0.008166898991612229
1567,0.15571155073388632,0.03004784459029458
1568,0.12755102040816335,0.0018873142645716157
1569,0.14531548757170185,0.01965178142811011
1570,0.08917197452229299,0.03649173162129875
1571,0.11457670273711006,0.01108700340648168
1572,0.13740458015267165,0.011740874009079916
1573,0.1754609027336301,0.04979719659003837
1574,0.13468869123252844,0.009024985088936704
1575,0.13206349206349194,0.006399785919900203
1576,0.11421319796954303,0.011450508174048704
1577,0.11921369689283452,0.006450009250757213
1578,0.14448669201520917,0.01882298587161743
1579,0.10892970234325532,0.01673400380033642
1580,0.1316455696202532,0.005981863476661464
1581,0.13156230234029104,0.005898596196699302
1582,0.134007585335019,0.008343879191427261
1583,0.1313960833859759,0.005732377242384151
1584,0.13383838383838387,0.008174677694792132
1585,0.1362776025236592,0.010613896380067461
1586,0.12358133669609087,0.0020823694475008703
1587,0.10081915563957154,0.024844550504020194
1588,0.15617128463476057,0.030507578491168835
1589,0.13089993706733796,0.005236230923746227
1590,0.13081761006289308,0.005153903919301345
1591,0.1156505342551853,0.010013171888406433
1592,0.15075376884422112,0.025090062700629384
1593,0.10546139359698677,0.02020231254660497
1594,0.135508155583438,0.009844449439846276
1595,0.10783699059561118,0.017826715547980557
1596,0.10776942355889724,0.0178942825846945
1597,0.10519724483406376,0.020466461309527978
1598,0.10262828535669583,0.02303542078689591
1599,0.12507817385866155,0.0005855322849301903
1600,0.11750000000000006,0.008163706143591673
1601,0.12492192379762661,0.0007417823459651279
1602,0.1273408239700376,0.001677117826445862
1603,0.10480349344978157,0.020860212693810165
1604,0.14713216957605985,0.02146846343246811
1605,0.09968847352024916,0.025975232623342573
1606,0.12204234122042336,0.003621364923168377
1607,0.1294337274424394,0.0037700212988476534
1608,0.1243781094527364,0.0012855966908553312
1609,0.0994406463642013,0.026223059779390434
1610,0.11677018633540359,0.008893519808188144
1611,0.16139044072004954,0.03572673457645781
1612,0.14143920595533488,0.015775499811743143
1613,0.14135151890886546,0.01568781276527373
1614,0.11152416356877319,0.014139542574818545
1615,0.11640866873065028,0.009255037412941453
1616,0.16584158415841593,0.0401778780148242
1617,0.12368583797155232,0.001977868172039418
1618,0.13597033374536466,0.010306627601772922
1619,0.12847436689314384,0.0028106607495521074
1620,0.1259259259259258,0.0002622197823340666
1621,0.1431215299198025,0.017457823776210774
1622,0.11590628853267579,0.009757417610915947
1623,0.12076401725200242,0.0048996888915893155
1624,0.1379310344827585,0.012267328339166772
1625,0.14030769230769224,0.014643986164100509
1626,0.13530135301353,0.00963764686993826
1627,0.13521819299323903,0.009554486849647298
1628,0.14004914004914015,0.014385433905548417
1629,0.10558624923265797,0.020077456910933766
1630,0.10797546012269939,0.017688246020892348
1631,0.12262415695892104,0.003039549184670698
1632,0.15686274509803919,0.03119903895444745
1633,0.11512553582363745,0.010538170319954285
1634,0.15177478580171355,0.026111079658121816
1635,0.12477064220183477,0.0008930639417569636
1636,0.10024449877750605,0.02541920736608569
1637,0.1246182040317655,0.0010455021118262325
1638,0.1416361416361417,0.015972435492549952
1639,0.12446613788895661,0.0011975682546351285
1640,0.1365853658536586,0.010921659710066867
1641,0.12431444241316277,0.0013492637304289706
1642,0.15590742996345935,0.03024372381986762
1643,0.12172854534388322,0.003935160799708515
1644,0.1459854014598539,0.020321695316262156
1645,0.13373860182370817,0.008074895680116434
1646,0.15066828675577165,0.025004580612179916
1647,0.11171827565270198,0.013945430490889754
1648,0.116504854368932,0.009158851774659735
1649,0.1140084899939358,0.011655216149655936
1650,0.13818181818181818,0.012518112038226448
1651,0.14778921865536046,0.022125512511768725
1652,0.1404358353510895,0.014772129207497764
1653,0.1088929219600725,0.01677078418351924
1654,0.11608222490931067,0.00958148123428107
1655,0.12084592145015093,0.00481778469344081
1656,0.10386473429951681,0.02179897184407492
1657,0.09656004828002424,0.0291036578635675
1658,0.11097708082026543,0.014686625323326305
1659,0.13019891500904165,0.004535208865449919
1660,0.1325301204819278,0.006866414338336069
1661,0.16375677302829617,0.03809306688470443
1662,0.1612515042117929,0.03558779806820117
1663,0.11304870715574264,0.012614998987849096
1664,0.1610576923076923,0.035393986164100555
1665,0.14414414414414417,0.018480438000552435
1666,0.14165666266506602,0.015992956521474283
1667,0.13197360527894428,0.006309899135352542
1668,0.11510791366906471,0.010555792474527023
1669,0.1174355901737568,0.008228115969834943
1670,0.10778443113772446,0.01787927500586728
1671,0.13644524236983835,0.010781536226246613
1672,0.11722488038277507,0.00843882576081667
1673,0.11476389719067531,0.010899808952916423
1674,0.15053763440860227,0.02487392826501053
1675,0.13373134328358216,0.008067637139990425
1676,0.1408114558472552,0.015147749703663477
1677,0.09302325581395356,0.03264045032963818
1678,0.11203814064362329,0.013625565499968448
1679,0.1191185229303157,0.006545183213276032
1680,0.1428571428571429,0.01719343671355117
1681,0.14753123140987495,0.021867525266283216
1682,0.11890606420927459,0.006757641934317146
1683,0.09269162210338676,0.03297208404020498
1684,0.12589073634204262,0.0002270301984508838
1685,0.15430267062314554,0.028638964479553802
1686,0.09727164887307244,0.0283920572705193
1687,0.14937759336099588,0.02371388721740414
1688,0.12085308056872027,0.004810625574871469
1689,0.09236234458259322,0.03330136156099851
1690,0.14674556213017773,0.02108185598658599
1691,0.12773506800709636,0.0020713618635046227
1692,0.11111111111111122,0.01455259503248052
1693,0.11813349084465458,0.00753021529893716
1694,0.12042502951593867,0.005238676627653066
1695,0.11799410029498525,0.007669605848606487
1696,0.15330188679245282,0.027638180648861088
1697,0.11549793753682959,0.010165768606762146
1698,0.12014134275618385,0.005522363387407886
1699,0.14832254267216033,0.022658836528568593
1700,0.11294117647058814,0.012722529673003594
1701,0.09406231628453847,0.03160138985905327
1702,0.12690951821386617,0.001245812070274438
1703,0.10569583088667049,0.019967875256921244
1704,0.1361502347417842,0.010486528598192463
1705,0.14310850439882714,0.0174447982552354
1706,0.14536928487690493,0.01970557873331319
1707,0.15465729349736382,0.028993587353772082
1708,0.14754098360655749,0.02187727746296575
1709,0.13809245172615556,0.012428745582563822
1710,0.10994152046783634,0.015722185675755396
1711,0.14026884862653413,0.014605142482942396
1712,0.10514018691588785,0.020523519227703887
1713,0.13076474022183304,0.005101034078241307
1714,0.11201866977829635,0.01364503636529539
1715,0.13760932944606413,0.011945623302472397
1716,0.10955710955710962,0.016106596586482114
1717,0.12347117064647656,0.002192535497115178
1718,0.14668218859138527,0.02101848244779353
1719,0.10005817335660275,0.025605532786988988
1720,0.11395348837209288,0.01171021777149886
1721,0.12318419523532813,0.0024795109082636074
1722,0.13008130081300803,0.004417594669416297
1723,0.13464886825304692,0.008985162109455186
1724,0.12761020881670532,0.0019465026731135815
1725,0.11362318840579705,0.012040517737794687
1726,0.14600231749710302,0.020338611353511282
1727,0.1065431383902722,0.019120567753319537
1728,0.12037037037037024,0.005293335773221497
1729,0.12030075187969931,0.005362954263892425
1730,0.11329479768786123,0.012368908455730507
1731,0.1525129982668977,0.026849292123305973
1732,0.1524249422632793,0.02676123611968756
1733,0.12233121754183512,0.0033324886017566113
